iteration,score,rank_score
1066,6418.382106762225,3911
1067,6035.7206249456,3157
1068,7738.090048643312,3991
1069,8424.8283079168,4358
1070,7548.5703810742625,4196
1071,8597.291092449199,4219
1072,7960.5138973682415,4415
1073,6288.3414089679,4048
1074,8145.719637348441,3869
1075,6182.746498529846,3882
1076,7628.968689468474,4447
1077,10990.873679509274,4441
1078,6391.268047102095,4139
1079,6086.748106279035,3281
1080,9587.173737069032,3951
1081,6179.0863161755915,3689
1082,6453.928881686404,3507
1083,9991.23149291681,4466
1084,7482.587250170043,4089
1085,6347.568799889738,4231
1086,13058.899191096258,4574
1087,7538.336422408348,3747
1088,10689.140172565829,4377
1089,6573.165688712328,4150
1090,7645.583848516267,3851
1091,6416.285914872975,3680
1092,9109.32002313784,4312
1093,7857.897468921532,4143
1094,7232.951468074657,3690
1095,8200.45409959486,4165
1096,6426.2802520225905,3986
1097,5483.92605719039,3864
1098,9199.267437856328,4525
1099,5688.502870493148,3932
1100,11044.66841096365,4046
1101,10395.016915634353,4263
1102,6500.366669896969,3730
1103,6278.584219350211,4183
1104,6063.721844407153,3963
1105,9271.839885288551,4495
1106,7598.7352852444865,3749
1107,7565.913127306274,4296
1108,6721.05885827375,4038
1109,6779.545760097764,3835
1110,9047.636291058048,3894
1111,5987.590993677314,3953
1112,7080.486640551403,3683
1113,10542.036524079289,4444
1114,5825.512096428843,3827
1115,6314.5459981121385,4008
1116,8539.660855897851,4163
1117,8892.096701709976,4413
1118,7309.903295725878,4284
1119,8567.190969499785,4088
1120,8190.659345468379,4262
1121,6842.223280745177,3664
1122,6537.919696667127,4124
1123,8490.827564016758,4527
1124,7801.570145041623,4059
1125,6599.482305888488,4118
1126,7949.6536950164,4121
1127,6160.829740017663,3799
1128,6733.827582685313,3987
1129,7818.091996429461,4351
1130,6744.954231851695,4162
1131,5960.701807221529,3361
1132,5150.061649760009,3349
1133,7764.997842791963,3969
1134,10967.931756702954,4872
1135,7764.2570306704065,4314
1136,7004.54161351888,3714
1137,6455.803648576274,3837
1138,6372.765514990328,3604
1139,9461.571996471901,4081
1140,6013.3529921535655,3806
1141,6306.266732492766,4455
1142,6775.070886338335,4008
1143,8966.848369638517,3870
1144,6442.863792640846,3580
1145,8214.476991905229,4066
1146,7408.673069031088,3776
1147,5914.077131523221,4188
1148,7374.014288145938,4389
1149,7535.88273018613,3823
1150,7977.988146723478,4219
1151,7241.864234816934,3578
1152,6991.981771993078,4416
1153,8494.02235554098,4238
1154,6737.796838594445,4223
1155,7564.683275334019,3919
1156,6371.857186712549,3753
1157,7678.8076807991765,3941
1158,10577.675115765425,4624
1159,7295.769609226557,3646
1160,6720.161708251158,4304
1161,7052.329508739419,3984
1162,6708.814722957764,3726
1163,6694.905468175268,4433
1164,6887.713429187477,3629
1165,8303.48613346523,4409
1166,8141.414052206643,3931
1167,7138.487646700818,3769
1168,7715.35497411821,4337
1169,7441.866189067439,3833
1170,7177.210147975832,3798
1171,7980.599442950467,4303
1172,6452.779892490843,3706
1173,10970.903450741636,4186
1174,6224.4925079957975,3852
1175,10243.601777594671,4182
1176,6409.299698146298,3841
1177,6900.465481515321,4252
1178,9812.939600024254,4255
1179,7171.063027848609,3860
1180,9856.970471280878,3890
1181,6620.263488129918,4004
1182,7760.650113461747,3511
1183,7951.093534737855,4368
1184,6528.421692813839,4286
1185,7107.082242810021,4438
1186,8391.819462861258,4264
1187,6770.380801722882,4254
1188,8051.233325057461,4143
1189,6016.394647597438,3682
1190,6875.21479157099,3503
1191,6054.986861875964,3924
1192,7281.9129412963275,4093
1193,9586.830357763924,4847
1194,9433.71823602878,4625
1195,7905.295285303781,4166
1196,7351.566948053656,4032
1197,6308.711441394507,4382
1198,7491.440430944909,4190
1199,8365.21834652553,3891
1200,8140.217459469164,3960
1201,7173.821800399273,3801
1202,7513.375337946287,4001
1203,8473.513211041947,4529
1204,7814.860891208071,4572
1205,6344.977552097816,4108
1206,6491.6409348606585,4084
1207,5831.5593671953875,3443
1208,9334.407434920144,4282
1209,8388.69337743456,4163
1210,6385.33671726571,3678
1211,6736.08874280463,3295
1212,7916.445950377308,3640
1213,8062.56821209454,3799
1214,7273.197841722308,4130
1215,5828.304533681257,3789
1216,8477.056559594479,4152
1217,10004.824592856337,4501
1218,6002.342702162313,3836
1219,8744.021003337017,3919
1220,10433.012329636149,4292
1221,7925.17290125276,3975
1222,7403.227692460658,4224
1223,7212.797594411711,4143
1224,7711.225383432549,3817
1225,5699.927184593793,4267
1226,10597.102028074507,4698
1227,8279.862894300313,4391
1228,5951.754323665265,3941
1229,5687.934169766262,3646
1230,6391.641168770001,4022
1231,9848.534080999376,4191
1232,9366.855233490982,4450
1233,6995.655270275293,4067
1234,5924.687112101178,3933
1235,7022.738738157086,3862
1236,8033.187615097246,4265
1237,7408.363339521625,4392
1238,6455.593549591706,4057
1239,5956.4215170675025,3803
1240,7598.258299896937,4404
1241,6385.419866990198,3819
1242,8398.49986026838,4088
1243,6811.464728622351,4015
1244,6644.263268826942,3884
1245,8139.002570933997,4214
1246,7666.123809159953,3763
1247,7800.726971020144,3380
1248,6572.301943869704,3893
1249,7338.88003268396,4235
1250,6869.727155116072,4518
1251,8126.8187924183485,3928
1252,8439.317416066493,4728
1253,10484.881366043868,4209
1254,7129.94010696754,3879
1255,8346.692511411215,4156
1256,8235.740528311268,4597
1257,6265.659714683773,3425
1258,10142.846427436216,4686
1259,8472.425981909244,4160
1260,7052.830474430382,3830
1261,8545.081854279153,4726
1262,6928.4440525101645,4044
1263,7986.001878736471,3703
1264,6637.845469678615,4012
1265,7633.415751568901,4051
1266,6597.797806535293,4035
1267,5974.555297036946,4048
1268,6196.859769054946,3789
1269,8079.403685228905,4013
1270,7876.84560002251,4510
1271,7959.046850525408,4326
1272,5988.918982093602,3438
1273,5855.276240473567,3800
1274,5844.123002284482,3653
1275,9612.545219296533,4573
1276,8027.577997117227,3772
1277,10993.196226698165,4740
1278,6561.169969767729,3593
1279,8892.83582864987,4864
1280,6181.106004271143,4081
1281,5755.800563755442,4109
1282,7673.266721234707,3712
1283,8461.444313062842,3647
1284,7883.160743802427,3943
1285,8049.541238543548,4301
1286,9515.351196220878,4228
1287,10560.291441291774,4265
1288,7612.601173963539,4203
1289,11276.222984287964,4511
1290,8089.196276113257,4128
1291,7610.880358676841,4118
1292,8068.453799245577,4317
1293,8884.611092124884,4076
1294,5597.991033689817,4002
1295,6984.798711776611,3943
1296,6654.032921326037,3716
1297,10507.398519344835,4409
1298,8644.181364183645,4320
1299,6336.316106090555,4638
1300,6864.034151974475,3922
1301,8585.111403847415,4511
1302,5874.404769683476,4090
1303,5295.489614212872,4024
1304,6664.408918507597,3973
1305,7555.3853515641,4370
1306,8388.94146586108,4031
1307,8793.752289833446,4356
1308,8953.509177870445,4536
1309,8200.637126226056,4101
1310,6290.199474363177,4315
1311,8080.854533665294,4266
1312,4775.2280479026385,3889
1313,6984.055823630969,3845
1314,8463.548290090575,4203
1315,7954.754790336736,4367
1316,7566.7959633344535,4171
1317,7392.675695017997,4328
1318,9845.297768427738,4594
1319,6262.72734500983,3767
1320,7185.285870520474,4445
1321,9302.912125946566,4359
1322,8515.51960425793,3866
1323,8058.239416513194,4078
1324,8704.646807270676,4387
1325,8092.614445671741,4559
1326,8695.799862323773,4090
1327,6486.141303546161,3743
1328,5604.124716036949,3615
1329,6022.776621610791,4037
1330,7223.282131775257,3954
1331,8109.576485162613,4588
1332,7769.601100408736,4220
1333,7734.712923031114,3849
1334,7579.979164597648,3950
1335,7654.094979988067,4132
1336,7826.568619522983,4064
1337,6499.150263875772,4078
1338,8666.154256683621,4232
1339,5713.1925403591895,4183
1340,9488.680738473739,4663
1341,5594.237148543287,3604
1342,7850.050276404896,4050
1343,7497.51778742731,3868
1344,5537.090690117431,3868
1345,7141.589043053702,3957
1346,6480.006994200578,4043
1347,7590.707365835817,4042
1348,7188.49903574153,3738
1349,7366.577227924502,4143
1350,10674.805994265982,4428
1351,7893.2708046940925,4234
1352,9218.146941005256,4089
1353,7146.243311290862,3958
1354,6969.200236255091,3869
1355,6795.866452983657,3511
1356,7020.172299499495,4045
1357,9639.339647315326,4826
1358,6347.541053014753,3899
1359,8475.386756544141,4578
1360,7625.310023355263,4114
1361,6209.896347091909,4184
1362,7382.66673665561,4204
1363,11325.564014223299,4793
1364,6463.442759928837,4136
1365,8854.828457396778,4786
1366,7930.451963544475,4155
1367,6647.778387514883,3662
1368,6443.065086985577,4005
1369,7221.73880941487,3961
1370,7829.698347407379,4090
1371,7171.343217667428,4245
1372,5062.530115071654,3918
1373,7594.8625057893705,4238
1374,6233.516739201597,3745
1375,7683.192847146411,4073
1376,6782.066789658826,4364
1377,7546.25060454711,3315
1378,9130.034578243183,4469
1379,6569.158568941422,4004
1380,6700.897592409009,3686
1381,6126.960118079609,3826
1382,8130.2524947826005,4203
1383,7851.369790873301,3846
1384,7638.298072470953,4078
1385,6072.730447140196,3994
1386,9631.21652020111,4487
1387,9430.193909300124,4302
1388,8242.035218732952,4196
1389,6572.123245510163,4326
1390,7604.553704738509,3784
1391,7998.251918706051,4373
1392,6380.0631528032945,3939
1393,9267.946997101923,4563
1394,8412.839559912703,3525
1395,7719.049716943002,4586
1396,7950.974047031652,3954
1397,6867.937000790429,3808
1398,8822.397278071545,4720
1399,7738.704755792997,4150
1400,7031.172005431858,4066
1401,5723.601856949016,3793
1402,6782.796140126154,4171
1403,7938.541829649387,4293
1404,8502.944864254478,4195
1405,9427.155239518135,4732
1406,6968.488451104916,3940
1407,8081.530299020143,4685
1408,7180.43861334105,4300
1409,8652.178442580072,4062
1410,6352.901108014956,3883
1411,7931.812816176746,4118
1412,6210.681293961344,4159
1413,7862.497235469598,4048
1414,7993.88497599746,3856
1415,7682.562427711748,3668
1416,7549.955830681168,3942
1417,9064.429137372035,4271
1418,6470.045227734761,3622
1419,9152.11483070326,4393
1420,5566.708510434832,3918
1421,9524.30412468661,4130
1422,9745.727240266142,4394
1423,9614.676006812597,4233
1424,6709.04328126491,4245
1425,7520.062362705675,3861
1426,7557.952699872111,4267
1427,6034.404238888842,3809
1428,7015.333377441718,3832
1429,9315.081558565264,4239
1430,8206.276051687362,4129
1431,9184.756689329988,4558
1432,6860.915533069341,3743
1433,7545.9525226702735,4076
1434,6544.655927311689,3343
1435,8013.411245328565,3775
1436,6839.516574147912,4058
1437,9128.52934744447,4446
1438,9467.655896112108,4383
1439,7297.3636009265265,3783
1440,7708.833336999125,4127
1441,9736.903859659731,4449
1442,6460.384626262363,4412
1443,7635.868651241984,4313
1444,7833.637634095952,4156
1445,7578.127935011517,4120
1446,9211.592826737837,4359
1447,7210.065520341511,4096
1448,7395.807733328975,4117
1449,7786.427364925829,4068
1450,8692.948595736143,4230
1451,8035.044215900853,4326
1452,8124.679033970206,4405
1453,7819.105869445104,3882
1454,8297.60741252861,4742
1455,6196.521605033799,4314
1456,6831.62238767973,4009
1457,6880.96275148327,3937
1458,5668.241301720362,3402
1459,9049.970351155982,4523
1460,10796.278048857446,5029
1461,9700.75294939418,4342
1462,5883.589028622089,3631
1463,8180.407869329583,3852
1464,6173.416008340597,3510
1465,8441.77586994448,4501
1466,11010.67493948944,4640
1467,6346.049837594883,3981
1468,5565.067937118235,3564
1469,7277.241809137746,4351
1470,5167.606833129486,3098
1471,5688.2395897908955,3400
1472,5907.322428264241,4057
1473,8515.51230926422,4292
1474,6798.942041915417,4324
1475,6998.378315700153,4320
1476,6505.585910449062,3730
1477,6651.983404662626,4044
1478,7691.9618506341185,3982
1479,8288.295488585383,4125
1480,11555.439315455169,4784
1481,6546.671597198322,3912
1482,6753.3102581004305,3608
1483,5637.802343050008,3957
1484,10481.344045716753,4435
1485,7867.814994630323,4569
1486,6018.231117578429,3964
1487,7728.563882905738,4065
1488,7105.407998964313,4043
1489,6607.67465068027,4141
1490,9415.23076177487,4444
1491,6881.689780204877,3695
1492,6351.650522660746,3529
1493,6052.888426963088,3845
1494,6122.6899974626185,3778
1495,6634.743759821648,3511
1496,7537.996684363433,4239
1497,9288.364394746653,4864
1498,5715.052900468433,3397
1499,6078.638233568194,3568
1500,6614.365437621926,4197
1501,7861.425823038005,3912
1502,8110.947725929848,4172
1503,9990.553437584053,4305
1504,7403.809651123825,4206
1505,9228.357670110396,4296
1506,6936.846338582874,4148
1507,7091.457773485831,3691
1508,8271.04854080062,4041
1509,5688.046306148125,3963
1510,7810.6316761546495,4314
1511,9489.631096743542,3884
1512,5892.3157605777205,3515
1513,7492.779860600659,3952
1514,6291.642821509866,4068
1515,5803.699465867775,3699
1516,10287.67927755091,4531
1517,6695.414967726405,4061
1518,6676.112133527677,3958
1519,7831.823156533882,4185
1520,6584.977084139411,3789
1521,9362.720636123384,4106
1522,6667.383965752978,3726
1523,8595.634212926776,3934
1524,10611.62538696883,4996
1525,6274.976054135894,4089
1526,11295.90661687805,4314
1527,8778.830595455438,4081
1528,7676.025214238857,4130
1529,5977.862519094477,3815
1530,8688.557780583807,4096
1531,7900.636200932413,4071
1532,6111.255514873767,4108
1533,8707.167836426517,4284
1534,8507.678697730775,4597
1535,6779.197428657573,4091
1536,7452.135564070365,4343
1537,10750.78264953566,4547
1538,8550.7894271312,4059
1539,10326.07008846237,4626
1540,5921.672446980282,3664
1541,6068.524735790571,4255
1542,5872.504460931472,3449
1543,6220.429901540846,4328
1544,7468.609845614799,4281
1545,7530.181803280478,4186
1546,10906.492191107141,4434
1547,7022.385227851956,3521
1548,8219.631312520241,4465
1549,7982.688708802341,4174
1550,6716.160008691648,3622
1551,6833.50195968794,4130
1552,7182.657718712292,3861
1553,6289.491093893048,3921
1554,5940.252944613169,4262
1555,6598.974527364284,4087
1556,10613.538213833739,4342
1557,7383.997010500396,3987
1558,7141.346532393172,4116
1559,7752.810522662309,4002
1560,6800.5102831374215,3845
1561,10365.002173239647,4720
1562,7594.648606072774,4100
1563,7538.79833074186,4260
1564,8254.20230364018,4543
1565,9180.193698418016,4444
1566,6157.205708970932,3641
1567,6397.197862218243,3486
1568,6950.417793675132,3840
1569,6321.775785696545,4133
1570,7362.898236306078,3834
1571,7739.298484027322,3962
1572,11064.385027525936,4384
1573,6270.058257610563,3867
1574,7147.574958302169,3896
1575,9519.895646353496,4808
1576,7508.043757747975,4243
1577,6223.081599622909,4465
1578,7961.031203232747,4199
1579,7199.667686896821,4487
1580,10306.03820301794,4435
1581,6819.766408279315,4122
1582,7154.451621211761,3604
1583,5935.824132841114,3861
1584,7359.13514780447,3887
1585,7692.333183762997,4050
1586,8323.118455922318,4462
1587,5945.822948829534,3948
1588,8507.428728578689,4605
1589,5523.804703929629,3903
1590,7873.729264227606,4184
1591,6212.356572686889,3392
1592,8072.967964455391,3905
1593,8176.304365179712,4130
1594,5846.7734770091765,3839
1595,8258.094468922383,4132
1596,7096.347489256243,3777
1597,7120.094809423899,3673
1598,10018.972036864066,4562
1599,7591.3847225856325,3974
1600,8311.376368666426,4315
1601,7857.692805328851,4345
1602,7927.207561871997,4312
1603,8016.957612317909,4399
1604,8194.592249127436,4135
1605,9342.010971107145,4126
1606,7647.954911813246,4258
1607,6461.232644811324,3679
1608,8187.194812020017,4519
1609,8384.037798018964,4072
1610,8604.594101707333,4552
1611,7834.795307737285,4096
1612,5653.410374341156,4014
1613,6140.323829436674,4102
1614,7891.697724682916,4193
1615,5372.745164311635,3726
1616,6373.523711227676,3933
1617,9186.677592437642,4499
1618,10820.463569852924,4648
1619,8166.205619345343,4105
1620,6058.785786293623,3794
1621,7001.737029902934,3972
1622,8154.271236409872,4216
1623,10759.93763234606,3967
1624,7976.691650073536,4152
1625,5785.828918954013,4039
1626,9178.723296521737,4454
1627,6937.960575869712,3796
1628,5877.744007074401,3598
1629,8180.417411583234,4614
1630,6944.502914873016,3995
1631,8037.541671108454,3751
1632,6490.132474140136,4228
1633,6821.056475601354,4071
1634,7635.824442619045,4195
1635,10847.92626313593,4396
1636,9249.596314904731,4426
1637,7195.569979708177,4063
1638,6020.718447824035,3569
1639,8208.782986255126,4278
1640,7827.151990801227,3957
1641,8176.899146077327,3953
1642,6395.296650079292,3776
1643,7801.586232093514,3656
1644,6156.176659194155,3694
1645,6146.598447435397,4120
1646,9490.828873360431,4104
1647,6568.505167036991,3797
